user_id,book_id,rating,afinidad
U_0368,gijG7fSwvjAC,3.0,0.014
U_0368,CNkDAQAAIAAJ,2.7,0.014
U_0368,4JkdHOHCyjoC,3.1,0.0
U_0368,y7T0ex_gX_8C,3.6,0.104
U_0369,_3SdGRyvMAcC,3.2,0.125
U_0369,XXBqAAAACAAJ,2.7,0.019
U_0369,BRuCAAAAIAAJ,2.7,0.042
U_0369,hVdEXwAACAAJ,3.1,0.122
U_0369,R12kzgEACAAJ,2.8,0.122
U_0369,O3EtzwEACAAJ,2.7,0.007
U_0369,NGv8ndfpxqIC,3.2,0.028
U_0369,MfmOHAAACAAJ,2.5,0.004
U_0369,UPOqxAEACAAJ,2.5,0.036
U_0369,IJyyDQAAQBAJ,3.1,0.132
U_0369,2V1tHqi4hLEC,3.2,0.012
U_0369,m7pXjwEACAAJ,3.2,0.036
U_0369,sUYDQIXSEtoC,2.6,0.028
U_0369,oRgZyxrB6ZEC,2.7,0.125
U_0369,mWuHAAAAMAAJ,2.4,0.065
U_0369,Btsl41QgxRkC,2.6,0.132
U_0369,bBwPteCmsuIC,3.1,0.065
U_0369,aodoEAAAQBAJ,3.6,0.142
U_0370,mWI7EAAAQBAJ,3.2,0.168
U_0370,zMWSmSAmsvQC,3.6,0.092
U_0370,1KUS-cBJmqoC,3.5,0.168
U_0370,bzMkAQAAIAAJ,3.1,0.0
U_0370,MVucEAAAQBAJ,3.4,0.0
U_0370,tcVTC9XJN-8C,3.3,0.046
U_0370,7bD5nltcGfMC,3.4,0.016
U_0370,HS7rwAEACAAJ,2.9,0.019
U_0370,k5qgGcZVOugC,3.0,0.095
U_0370,HLNSDwAAQBAJ,3.5,0.168
U_0370,8rFnC58v-S8C,3.3,0.168
U_0370,8-IUHqDKDUUC,3.5,0.092
U_0370,teFVCgAAQBAJ,3.5,0.168
U_0370,0l0qYqPyGKsC,3.4,0.016
U_0370,M1AUC4TY4u0C,3.5,0.051
U_0370,oujfURqtC78C,3.0,0.008
U_0370,Qg20DQAAQBAJ,2.9,0.095
U_0370,z5kv7iMeePwC,3.4,0.168
U_0370,d2b39aiWVmcC,3.2,0.109
U_0370,LeqhDwAAQBAJ,3.2,0.095
U_0370,R_JQAQAAIAAJ,2.9,0.092
U_0370,k0k_PgAACAAJ,3.0,0.105
U_0370,MBtctNppOJAC,3.4,0.105
U_0370,ATdRPgAACAAJ,2.9,0.016
U_0370,U6OgdLXPwvAC,3.3,0.027
U_0370,856vVL1LkCkC,3.4,0.168
U_0370,iYrf0eWxx_AC,3.2,0.105
U_0370,lrUqYRMF30EC,3.1,0.092
U_0370,QKBipzO4E7IC,3.0,0.105
U_0371,kLZPEAAAQBAJ,3.7,0.144
U_0371,8GfMjPUExuIC,3.5,0.054
U_0371,dyXCMgEACAAJ,3.7,0.064
U_0371,WuhePwAACAAJ,3.0,0.054
U_0371,poenY6QMq8UC,3.1,0.075
U_0371,z1okAQAAMAAJ,3.3,0.022
U_0371,zGi7ykBppIcC,3.1,0.054
U_0371,rQ48mioxnxMC,3.4,0.057
U_0371,mmeAEQAAQBAJ,2.7,0.0
U_0371,-pM6F_hcpRUC,3.4,0.061
U_0371,RNmODAAAQBAJ,3.3,0.0
U_0371,6P_jN6zUuMcC,3.5,0.085
U_0371,1IoVAyIbtfMC,4.0,0.209
U_0371,eyh5fyV-YNgC,3.6,0.085
U_0371,m7pXjwEACAAJ,3.8,0.057
U_0371,dBqYCZorGp4C,3.7,0.209
U_0371,mrO6zwEACAAJ,3.2,0.209
U_0371,VYI3bNt2ssEC,3.0,0.047
U_0371,4IEpZhnfVH0C,3.2,0.056
U_0371,qIDC7ybvHQEC,3.2,0.075
U_0372,Yb4lzgEACAAJ,3.0,0.002
U_0372,76-7geRyQj0C,3.8,0.062
U_0372,_hlrPwAACAAJ,4.2,0.062
U_0372,zOrwGwAACAAJ,3.8,0.062
U_0372,QgzBqhbdlvUC,4.2,0.342
U_0372,EvqJCGeqKhsC,3.8,0.108
U_0372,ZTtDEAAAQBAJ,3.3,0.137
U_0372,J9XOHAAACAAJ,3.9,0.002
U_0372,ZYU9tyb4K2wC,3.6,0.137
U_0372,jVldEQAAQBAJ,4.2,0.137
U_0372,xHwFAQAAIAAJ,3.7,0.04
U_0372,GZAoAQAAIAAJ,3.8,0.016
U_0372,A0i1qocdUhEC,3.0,0.001
U_0372,PtT0C1rWniIC,3.3,0.065
U_0372,bxahDwAAQBAJ,4.6,0.342
U_0372,HrKeslgGOfMC,3.8,0.062
U_0372,n31_EQAAQBAJ,4.6,0.342
U_0372,qPqzUxfo9KcC,4.2,0.342
U_0372,RWGQWwr3vXoC,4.0,0.065
U_0372,HXQzDwAAQBAJ,3.9,0.055
U_0372,z5kv7iMeePwC,3.7,0.039
U_0372,sWPBQQ5vl2MC,3.3,0.037
U_0372,CVOTzwEACAAJ,3.7,0.055
U_0372,-izJbBJtfV0C,3.8,0.062
U_0372,CcH9EAAAQBAJ,4.7,0.342
U_0372,SXbeEAAAQBAJ,4.8,0.342
U_0372,FU5bPgAACAAJ,3.9,0.108
U_0372,2cl7AgAAQBAJ,3.7,0.04
U_0373,mSFlzgEACAAJ,3.5,0.174
U_0373,20KXzwEACAAJ,3.9,0.002
U_0373,v3nZvQEACAAJ,3.4,0.03
U_0373,inZhHuo89T8C,3.8,0.093
U_0373,JwKaQ6msi9MC,4.2,0.097
U_0373,VfQZ0QEACAAJ,3.1,0.174
U_0373,XfkmrSZgTK4C,4.2,0.035
U_0373,fe-Z3OYQmLoC,3.9,0.174
U_0373,mWuHAAAAMAAJ,3.1,0.101
U_0373,uagsDwAAQBAJ,3.5,0.097
U_0373,bXosQQAACAAJ,3.2,0.002
U_0373,J9XOHAAACAAJ,4.1,0.174
U_0374,SXbeEAAAQBAJ,4.7,0.161
U_0374,mPGYHO2QzngC,3.9,0.111
U_0374,A9RvngEACAAJ,4.0,0.0
U_0374,f65IMQAACAAJ,3.8,0.053
U_0374,k5qgGcZVOugC,3.9,0.111
U_0374,5PP_5-5onKIC,4.3,0.102
U_0374,3tvDNQAACAAJ,4.4,0.053
U_0374,4IvL1DHwlycC,3.9,0.085
U_0374,WM2QDAAAQBAJ,4.3,0.092
U_0374,Qg20DQAAQBAJ,3.8,0.111
U_0374,RZGKEAAAQBAJ,4.1,0.014
U_0374,-izJbBJtfV0C,3.9,0.001
U_0374,WdM_qxJq8T8C,4.0,0.002
U_0374,Ji-HHj8i6roC,3.7,0.057
U_0374,bBwPteCmsuIC,4.3,0.092
U_0374,R12kzgEACAAJ,3.9,0.081
U_0375,bA0gAQAAIAAJ,2.9,0.058
U_0375,vwARAQAAIAAJ,3.1,0.158
U_0375,wUiBcr--RzYC,2.9,0.058
U_0375,3QTXAQAAQBAJ,3.0,0.109
U_0375,1bLrAgAAQBAJ,3.3,0.109
U_0375,ZmZkBm-AqwIC,2.9,0.104
U_0375,wpA-FI_MIB4C,2.8,0.104
U_0375,IbcH0QEACAAJ,3.0,0.09
U_0375,tWbVwZjv43kC,2.7,0.052
U_0375,o2yu6uJF2SoC,2.6,0.058
U_0375,YS1gVN9rhEIC,2.7,0.023
U_0375,2TWvWe5qRVUC,2.6,0.013
U_0375,P6_ZAAAAMAAJ,3.1,0.158
U_0375,8U8ObTP81QsC,2.9,0.104
U_0375,u-GNHFScLgUC,2.3,0.031
U_0376,R_JQAQAAIAAJ,3.2,0.072
U_0376,ykSjj33UTGYC,3.5,0.023
U_0376,Ff3aCwAAQBAJ,3.8,0.165
U_0376,mu4sGQV8X44C,3.5,0.076
U_0377,c5FN5zBLKr8C,3.5,0.076
U_0377,bz1jvgEACAAJ,3.6,0.076
U_0377,se6oEAAAQBAJ,3.3,0.14
U_0377,fe-Z3OYQmLoC,3.2,0.0
U_0377,ZAr2xgEACAAJ,3.3,0.207
U_0377,unCQBAAAQBAJ,3.8,0.069
U_0377,m7pXjwEACAAJ,3.7,0.1
U_0377,3e2L0Nt6NgQC,3.9,0.069
U_0377,d2EGay2vA_AC,3.1,0.076
U_0377,2TqOXHLNG1YC,3.4,0.076
U_0377,8GfMjPUExuIC,3.4,0.069
U_0377,quKMEAAAQBAJ,2.8,0.01
U_0377,U60gzgEACAAJ,3.1,0.1
U_0377,fW7ZAAAAMAAJ,3.2,0.054
U_0377,n96dAgAAQBAJ,3.3,0.207
U_0377,IdAmDwAAQBAJ,3.4,0.069
U_0377,hsJVQMQHlc4C,3.5,0.14
U_0378,vZ9ZAAAAYAAJ,3.4,0.093
U_0378,vvMB0AEACAAJ,4.2,0.172
U_0378,lDK3zgEACAAJ,4.6,0.172
U_0379,rqDHJ1S9UKsC,2.8,0.137
U_0379,A0i1qocdUhEC,2.2,0.048
U_0379,D3R4AAAAIAAJ,3.4,0.051
U_0379,Vnl9AAAAMAAJ,2.8,0.051
U_0379,KfZmAAAACAAJ,2.9,0.104
U_0379,9_FYKAtTkaoC,3.6,0.137
U_0379,O1MInVXd_aoC,1.9,0.06
U_0379,_nXNDgAAQBAJ,2.9,0.104
U_0379,OHqsQwFrKO0C,2.4,0.02
U_0379,lkCOtwEACAAJ,3.0,0.008
U_0379,inZhHuo89T8C,2.9,0.008
U_0379,GPhGukFWC84C,3.2,0.06
U_0379,BZowiXIDJvQC,3.0,0.137
U_0379,aeEKAAAAYAAJ,3.0,0.027
U_0379,VYI3bNt2ssEC,2.6,0.114
U_0379,GHMnz8G0GTcC,2.6,0.027
U_0379,SHzsEAAAQBAJ,2.5,0.035
U_0379,8FXDwAEACAAJ,2.8,0.048
U_0380,_Jpv0u5mgM0C,2.9,0.035
U_0380,1V9_sv_BudkC,2.5,0.076
U_0380,Ts8sVWGnF-sC,2.2,0.115
U_0380,teFVCgAAQBAJ,3.2,0.162
U_0380,21NGAAAAYAAJ,2.7,0.114
U_0380,AwF0AwAAQBAJ,2.7,0.114
U_0380,W1PXSW4R2xsC,2.6,0.076
U_0380,hDhPp1nFjFYC,2.5,0.001
U_0380,ATKQDwAAQBAJ,3.1,0.162
U_0380,uZEkAAAAQBAJ,2.9,0.018
U_0380,BsrkhbBb_ioC,3.2,0.115
U_0380,LeqhDwAAQBAJ,2.9,0.114
U_0380,ar4K7Y_kbmwC,2.6,0.001
U_0380,qKL9if9wl_UC,2.6,0.037
U_0380,yrsxbLdWuyMC,3.1,0.225
U_0380,R3IkAQAAMAAJ,2.9,0.018
U_0381,1V9_sv_BudkC,2.6,0.051
U_0381,G3KPEAAAQBAJ,2.7,0.049
U_0381,bz1jvgEACAAJ,3.2,0.065
U_0381,2V1tHqi4hLEC,3.3,0.031
U_0381,SRR5DAAAQBAJ,2.9,0.209
U_0381,SxPUCwAAQBAJ,2.9,0.209
U_0381,Mmtn9-YpF6EC,2.7,0.033
U_0381,wpfKBwAAQBAJ,2.6,0.045
U_0381,-LawAAAAIAAJ,2.9,0.07
U_0381,2gKZBAAAQBAJ,2.9,0.018
U_0381,NnM-uISyywAC,3.4,0.022
U_0381,0c59AAAAMAAJ,2.7,0.033
U_0381,mLjfAAAAMAAJ,3.0,0.086
U_0381,n9FOAAAAMAAJ,3.1,0.033
U_0382,KguJFHdmP6MC,2.5,0.133
U_0382,LSm6MLV42zgC,2.3,0.036
U_0382,ZpNWAAAAYAAJ,2.2,0.017
U_0382,zjO4stY-tVcC,2.2,0.032
U_0382,Yb4lzgEACAAJ,1.7,0.059
U_0382,K0NiQgAACAAJ,2.2,0.085
U_0382,0mpRs7nnKFoC,2.2,0.09
U_0382,BcRqAAAAMAAJ,2.2,0.095
U_0383,dVvUp21om9EC,2.9,0.077
U_0383,92jAHd9cpwUC,3.0,0.023
U_0383,OEO5ljFBBCcC,3.1,0.121
U_0383,CilzzgEACAAJ,2.7,0.121
U_0383,BV8lEAAAQBAJ,3.2,0.121
U_0383,T2A5PwAACAAJ,2.7,0.077
U_0383,nOGvDwAAQBAJ,3.0,0.032
U_0383,HAg3AgAAQBAJ,3.3,0.101
U_0383,lgUhtwEACAAJ,3.3,0.121
U_0384,xobHmjZhru4C,3.4,0.1
U_0384,J9XOHAAACAAJ,3.1,0.03
U_0384,9GRwqCua8zgC,2.7,0.033
U_0384,tcVTC9XJN-8C,3.1,0.067
U_0384,Yb4lzgEACAAJ,2.3,0.099
U_0385,cvEmqurURoUC,3.4,0.095
U_0385,J7ywAAAAIAAJ,2.7,0.041
U_0385,Z_tAxCKQJVsC,3.9,0.095
U_0385,IxmcAAAAMAAJ,3.4,0.01
U_0385,kACVG3_d3jYC,3.6,0.058
U_0385,y5nztgAACAAJ,2.8,0.072
U_0385,NM5PqgKd2dsC,3.4,0.04
U_0386,BcRqAAAAMAAJ,3.2,0.061
U_0386,ZiHiJwAACAAJ,3.4,0.048
U_0386,DhRTBAAAQBAJ,3.4,0.096
U_0386,pWvEjwEACAAJ,3.1,0.061
U_0386,wVndU5P4V-8C,3.3,0.111
U_0386,5PP_5-5onKIC,3.6,0.127
U_0386,FoyhSrj6RFsC,3.9,0.127
U_0386,t2lZtAEACAAJ,2.6,0.127
U_0386,wpA-FI_MIB4C,3.1,0.061
U_0386,GFkzAQAAMAAJ,3.3,0.022
U_0386,U60gzgEACAAJ,3.1,0.103
U_0387,bBwPteCmsuIC,4.2,0.088
U_0387,FU5bPgAACAAJ,4.4,0.246
U_0387,qKL9if9wl_UC,3.7,0.054
U_0387,1G4FlXMOgfkC,3.9,0.088
U_0387,NGoFudTo7YsC,3.6,0.104
U_0387,pWvEjwEACAAJ,3.6,0.006
U_0387,fIPEYWRjjZ4C,4.1,0.088
U_0387,NnM-uISyywAC,4.6,0.1
U_0387,XmZxj84kdV0C,4.3,0.036
U_0387,CilzzgEACAAJ,3.6,0.076
U_0387,SRR5DAAAQBAJ,4.0,0.246
U_0387,Kax7AAAAQBAJ,4.2,0.246
U_0387,YYwazgEACAAJ,3.9,0.1
U_0387,VJ0sDgAAQBAJ,4.4,0.246
U_0387,VfQZ0QEACAAJ,3.3,0.076
U_0387,UQTbAAAAMAAJ,4.0,0.104
U_0387,S7TQixYMzhEC,3.6,0.002
U_0387,bxahDwAAQBAJ,4.3,0.1
U_0387,Gci_x8vYZbUC,3.8,0.006
U_0387,cphUEAAAQBAJ,4.3,0.054
U_0387,0CskCpSei1UC,3.5,0.103
U_0387,uPWBHwLjeXsC,3.6,0.1
U_0387,3Tv4aTj6zl4C,3.4,0.103
U_0387,rbbY0J7dpZkC,3.7,0.1
U_0387,aZBw8kYM5T0C,3.6,0.104
U_0387,0zWbv25MEzkC,4.4,0.246
U_0387,YjR5Ve-zTcYC,4.4,0.1
U_0387,4pUFDgAAQBAJ,4.5,0.036
U_0387,aDYbgk-OCR4C,4.1,0.246
U_0388,W1PXSW4R2xsC,3.5,0.144
U_0388,mmcQAQAAIAAJ,3.5,0.066
U_0388,A-XYCwAAQBAJ,3.2,0.036
U_0389,69D2zgEACAAJ,2.7,0.026
U_0389,9_RvVRPMFeIC,2.7,0.096
U_0389,cphUEAAAQBAJ,3.4,0.059
U_0389,60TnngEACAAJ,2.9,0.027
U_0389,MPyDuQ0L-LoC,2.6,0.058
U_0390,1vckDQAAQBAJ,3.2,0.074
U_0390,8-IUHqDKDUUC,3.0,0.029
U_0390,n12czgEACAAJ,2.4,0.063
U_0390,7UHjoQEACAAJ,2.3,0.087
U_0390,cSDgBAAAQBAJ,2.9,0.033
U_0391,j8GGDwAAQBAJ,3.4,0.037
U_0391,SVR2cjWptCAC,3.6,0.053
U_0391,yVt0swEACAAJ,3.3,0.036
U_0391,w3mAEAAAQBAJ,3.5,0.037
U_0391,MFaW0YdVOZQC,3.5,0.025
U_0391,ZfH5ngEACAAJ,2.8,0.068
U_0391,lkCOtwEACAAJ,3.7,0.119
U_0391,VTu8i9vGUksC,3.0,0.097
U_0391,8JN5AAAAMAAJ,3.4,0.093
U_0392,qIDC7ybvHQEC,2.4,0.072
U_0392,oLr2iVoNENAC,2.7,0.112
U_0392,2V1tHqi4hLEC,3.1,0.072
U_0392,7pzVCQAAQBAJ,2.8,0.072
U_0392,JU4jAAAAYAAJ,2.9,0.097
U_0392,2zs_gq_DPC4C,2.8,0.219
U_0392,-pM6F_hcpRUC,2.8,0.112
U_0392,D03uAAAAMAAJ,2.6,0.097
U_0392,cod9AAAAMAAJ,3.1,0.097
U_0392,UQTbAAAAMAAJ,2.7,0.097
U_0392,BQCUAAAACAAJ,2.7,0.02
U_0393,JaPyoQEACAAJ,3.7,0.034
U_0393,5S3NBgAAQBAJ,3.4,0.044
U_0393,76-7geRyQj0C,3.9,0.045
U_0393,IQKqlAEACAAJ,3.9,0.1
U_0394,C1Wek_s_UDUC,4.0,0.057
U_0394,dg7X0AEACAAJ,3.6,0.039
U_0394,owYUDAAAQBAJ,3.4,0.057
U_0394,95paAAAAMAAJ,3.4,0.014
U_0394,yxhpPgAACAAJ,4.3,0.169
U_0394,p-t-3_n3MdwC,3.3,0.022
U_0394,aodoEAAAQBAJ,4.2,0.039
U_0394,oLr2iVoNENAC,3.5,0.007
U_0394,lrUqYRMF30EC,3.7,0.169
U_0394,5XFxEQkrPoQC,3.7,0.118
U_0394,d8ONBQAAQBAJ,3.5,0.015
U_0394,TNyoCwAAQBAJ,3.7,0.21
U_0394,NnM-uISyywAC,4.1,0.015
U_0394,FGFy2Pl_LSUC,3.7,0.015
U_0394,eMqEAAAAIAAJ,3.4,0.001
U_0394,iWxdjwEACAAJ,3.7,0.039
U_0394,w2m_oaGOTukC,4.1,0.21
U_0395,XFXWnQEACAAJ,2.3,0.036
U_0395,BUzToQEACAAJ,3.0,0.068
U_0395,ddlN5vNGcpwC,3.4,0.086
U_0395,_W6WBgAAQBAJ,2.8,0.086
U_0396,wpfKBwAAQBAJ,2.1,0.014
U_0396,aZBw8kYM5T0C,2.1,0.068
U_0396,5znhAAAAMAAJ,2.7,0.077
U_0396,B6eQBQAAQBAJ,2.1,0.09
U_0396,A-AS46wG0p8C,1.6,0.068
U_0396,U6OgdLXPwvAC,2.8,0.09
U_0396,T6uOJgAACAAJ,2.3,0.068
U_0397,4TtmtWzIIpsC,3.8,0.053
U_0397,irAcxdmzo-IC,4.0,0.31
U_0397,n565nAEACAAJ,3.4,0.078
U_0397,wqRQqXKuU7sC,4.0,0.31
U_0397,5S3NBgAAQBAJ,3.2,0.046
U_0397,IxmcAAAAMAAJ,4.5,0.31
U_0397,6W3zAQAAQBAJ,4.5,0.31
U_0397,dPs8xPp_66QC,3.0,0.004
U_0397,pWvEjwEACAAJ,4.0,0.31
U_0397,FKN8AgAAQBAJ,3.5,0.046
U_0397,Mmtn9-YpF6EC,3.5,0.063
U_0397,0mUTDxfv6BgC,3.3,0.005
U_0397,U4ArAQAAMAAJ,4.2,0.31
U_0397,M0PEOj7I9IkC,3.9,0.077
U_0398,0ovOTsTs22AC,2.9,0.029
U_0398,5S3NBgAAQBAJ,2.7,0.057
U_0398,hC6pYgmnSpgC,2.5,0.056
U_0398,ZiHiJwAACAAJ,3.1,0.006
U_0398,MFaW0YdVOZQC,3.3,0.039
U_0398,BUzToQEACAAJ,3.2,0.114
U_0398,ZwoQBVIzOoQC,2.8,0.071
U_0399,4pUFDgAAQBAJ,4.3,0.087
U_0399,YDFRDwAAQBAJ,3.3,0.133
U_0399,6HdQAAAAMAAJ,4.0,0.03
U_0399,iYrf0eWxx_AC,3.6,0.059
U_0399,P9xnzQEACAAJ,3.3,0.071
U_0399,cz8UiXwoST0C,3.8,0.074
U_0400,KS-6XrdalGkC,2.6,0.035
U_0400,5dGig0fYlj8C,2.6,0.089
U_0400,VYI3bNt2ssEC,2.1,0.023
U_0400,AiH4zgEACAAJ,3.6,0.237
U_0400,8JN5AAAAMAAJ,2.7,0.127
U_0400,EvqJCGeqKhsC,2.9,0.237
U_0400,Gtg8AAAAIAAJ,2.8,0.081
U_0400,v8DaAAAAMAAJ,2.8,0.053
U_0400,w4b-I_NSgXYC,2.6,0.237
U_0400,uJRAAQAAIAAJ,2.7,0.009
U_0400,2H6A_c8fMbsC,2.6,0.053
U_0400,reNohFsTpEEC,1.7,0.04
U_0400,21NGAAAAYAAJ,2.3,0.053
U_0400,SGjOnk3-JooC,2.6,0.011
U_0400,OEO5ljFBBCcC,2.5,0.029
U_0400,m7pXjwEACAAJ,2.9,0.061
U_0400,GNYS9ERL7I8C,2.6,0.055
U_0400,3gGib83eqaAC,2.3,0.055
U_0400,Kn-rpZFcWeUC,3.0,0.05
U_0400,P9xnzQEACAAJ,2.5,0.237
U_0400,vIIH0QEACAAJ,2.4,0.029
U_0400,D03uAAAAMAAJ,2.3,0.009
U_0400,NqtaAAAAMAAJ,2.4,0.005
U_0400,KYebDwAAQBAJ,3.3,0.237
U_0400,1vckDQAAQBAJ,3.0,0.127
U_0400,435JAQAAIAAJ,2.3,0.081
U_0401,Qg20DQAAQBAJ,2.5,0.025
U_0401,O1MInVXd_aoC,2.0,0.064
U_0401,L25EAQAACAAJ,3.6,0.035
U_0401,8IcHTwEACAAJ,2.6,0.023
U_0401,JaPyoQEACAAJ,2.9,0.111
U_0401,9-9EepyqLFEC,3.1,0.064
U_0401,UPOqxAEACAAJ,2.7,0.111
U_0401,eDls6pNzpccC,3.2,0.142
U_0401,lymJEAAAQBAJ,3.0,0.033
U_0402,zrrMoQEACAAJ,2.7,0.057
U_0402,NqyJ8nCyUtoC,2.7,0.011
U_0402,ZpinPwAACAAJ,2.8,0.051
U_0402,fVXhWW7ZRkwC,3.1,0.069
U_0402,9JIZEQAAQBAJ,2.7,0.068
U_0402,VmHMo80IywQC,3.4,0.063
U_0402,MPyDuQ0L-LoC,2.9,0.099
U_0402,4IEpZhnfVH0C,2.9,0.011
U_0402,uZEkAAAAQBAJ,3.5,0.165
U_0402,M8FYp0MgVBgC,3.1,0.069
U_0403,t2lZtAEACAAJ,2.4,0.073
U_0403,Hbg-BAAAQBAJ,3.3,0.013
U_0403,xeDDCQAAQBAJ,2.8,0.051
U_0403,BLCCGfcc_CQC,3.7,0.056
U_0403,yQua7wb2kTgC,3.6,0.065
U_0403,MNQzLfn72BkC,3.1,0.052
U_0403,22lmygAACAAJ,3.1,0.05
U_0403,-y768weI0iQC,2.5,0.011
U_0403,5ZWgTQk0K14C,2.8,0.08
U_0404,dba8BwAAQBAJ,2.8,0.077
U_0404,5BKiuQAACAAJ,3.0,0.068
U_0404,mLjfAAAAMAAJ,3.2,0.143
U_0404,hC6pYgmnSpgC,2.5,0.142
U_0404,LnZTAAAAMAAJ,3.1,0.121
U_0404,QES7mCcS4EwC,2.9,0.077
U_0404,iFhFEAAAQBAJ,3.0,0.07
U_0404,ZfH5ngEACAAJ,2.5,0.077
U_0404,yrsxbLdWuyMC,3.0,0.085
U_0404,pWvEjwEACAAJ,3.0,0.143
U_0404,lyr3DwAAQBAJ,3.2,0.024
U_0404,D03uAAAAMAAJ,3.0,0.142
U_0404,QdCNeNx6LJUC,3.4,0.02
U_0404,wqRQqXKuU7sC,3.0,0.143
U_0404,vwARAQAAIAAJ,3.2,0.142
U_0405,FTK3NXqSWSAC,3.6,0.017
U_0405,sb9yPwAACAAJ,3.3,0.018
U_0405,ytk1cvnR5McC,3.9,0.056
U_0405,omSBEQAAQBAJ,3.1,0.01
U_0405,OEO5ljFBBCcC,3.4,0.05
U_0405,2yifhpg_u5AC,3.0,0.017
U_0405,Ff3aCwAAQBAJ,3.5,0.05
U_0405,yEsQIQAACAAJ,3.6,0.103
U_0405,MxIUDAAAQBAJ,3.0,0.103
U_0406,brkTv6hl72sC,2.6,0.004
U_0406,6HdQAAAAMAAJ,3.3,0.107
U_0406,MyIukohIVRwC,2.5,0.046
U_0406,8-IUHqDKDUUC,3.0,0.045
U_0406,66jK6yjlYQ0C,2.7,0.047
U_0406,bRLUCwAAQBAJ,2.6,0.091
U_0406,35SA8u4QpacC,2.7,0.044
U_0406,fchnzgEACAAJ,2.5,0.107
U_0406,Pepy2_OXEe4C,2.8,0.02
U_0406,8rFnC58v-S8C,2.7,0.091
U_0406,_nXNDgAAQBAJ,2.8,0.107
U_0406,-1zezQEACAAJ,2.4,0.172
U_0406,a8HHtwEACAAJ,3.6,0.172
U_0406,VfQZ0QEACAAJ,2.3,0.172
U_0406,5rwAAAAACAAJ,2.9,0.107
U_0406,U60gzgEACAAJ,2.5,0.075
U_0407,KFgP0QEACAAJ,3.1,0.187
U_0407,Btsl41QgxRkC,2.7,0.04
U_0407,xobHmjZhru4C,3.8,0.14
U_0407,e8IPDgAAQBAJ,3.3,0.04
U_0407,actiAwAAQBAJ,2.6,0.125
U_0407,klGC6xroFOwC,2.8,0.125
U_0407,Mw4TAQAAMAAJ,3.3,0.03
U_0407,ujfQK2PvUrUC,3.1,0.187
U_0407,5a1gDQAAQBAJ,2.8,0.012
U_0407,cSDgBAAAQBAJ,3.3,0.081
U_0407,Mmtn9-YpF6EC,2.9,0.03
U_0407,BWgIFhncP2sC,2.7,0.01
U_0407,IbcH0QEACAAJ,3.3,0.102
U_0407,f2v68ta2PMEC,2.7,0.031
U_0407,8JN5AAAAMAAJ,3.0,0.001
U_0407,LDDBAAAACAAJ,3.7,0.187
U_0407,3T_6_VUzlRMC,2.6,0.031
U_0407,6HdQAAAAMAAJ,3.8,0.187
U_0407,856vVL1LkCkC,3.1,0.059
U_0407,vwARAQAAIAAJ,3.1,0.03
U_0407,1IoVAyIbtfMC,3.7,0.187
U_0407,L0LYzwEACAAJ,3.6,0.14
U_0407,YjR5Ve-zTcYC,3.4,0.04
U_0408,sb9yPwAACAAJ,3.1,0.04
U_0408,sUYDQIXSEtoC,2.9,0.01
U_0408,MBtctNppOJAC,3.3,0.062
U_0408,bRLUCwAAQBAJ,3.0,0.076
U_0408,klGC6xroFOwC,3.0,0.139
U_0408,UDgrdX_Y9QUC,3.2,0.061
U_0408,uJRAAQAAIAAJ,3.4,0.033
U_0409,P9xnzQEACAAJ,3.1,0.081
U_0409,FU5bPgAACAAJ,3.5,0.081
U_0409,w3mAEAAAQBAJ,3.6,0.058
U_0409,CnS7AAAAIAAJ,3.4,0.023
U_0409,HLNSDwAAQBAJ,3.4,0.058
U_0409,AiH4zgEACAAJ,4.1,0.081
U_0409,dVvUp21om9EC,3.4,0.078
U_0409,wpfKBwAAQBAJ,3.0,0.042
U_0409,NNUpvQSQVrsC,3.7,0.078
U_0409,d2b39aiWVmcC,3.3,0.081
U_0409,TNyoCwAAQBAJ,3.1,0.019
U_0409,FqK0DgAAQBAJ,3.1,0.048
U_0409,s-pjBAAAQBAJ,3.3,0.042
U_0409,G3KPEAAAQBAJ,3.2,0.048
U_0409,ZmZkBm-AqwIC,3.5,0.133
U_0409,m4jGrQEACAAJ,3.8,0.133
U_0409,WXTWAAAAMAAJ,3.3,0.019
U_0409,p-t-3_n3MdwC,3.0,0.001
U_0409,8U8ObTP81QsC,3.5,0.133
U_0409,-7kwDwAAQBAJ,3.2,0.048
U_0409,UPOqxAEACAAJ,3.6,0.343
U_0409,Xj6bPwAACAAJ,3.1,0.078
U_0409,gebBDAAAQBAJ,3.1,0.019
U_0409,i1RuDwAAQBAJ,3.6,0.058
U_0410,yRSoAAAAIAAJ,3.5,0.022
U_0410,yI_XzQEACAAJ,3.2,0.123
U_0410,Kkc-0AEACAAJ,3.4,0.045
U_0410,_Jpv0u5mgM0C,3.5,0.046
U_0410,se6oEAAAQBAJ,3.5,0.092
U_0410,S7TQixYMzhEC,3.4,0.158
U_0410,JwKaQ6msi9MC,3.9,0.011
U_0410,rQ48mioxnxMC,3.6,0.07
U_0410,jcuAAgAAQBAJ,3.9,0.044
U_0410,Ko4tAAAAYAAJ,3.8,0.035
U_0410,4eYotH2UnlwC,3.4,0.123
U_0410,fW7ZAAAAMAAJ,3.3,0.008
U_0411,g63qBgAAQBAJ,2.5,0.048
U_0411,ddqzBU1EgXkC,2.6,0.032
